GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,QUALIFIER,GO TERM,SLIMMED FROM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,ASSIGNED BY,ANNOTATION EXTENSION,GO ASPECT
UniProtKB,Q9H221,ABCG8,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1914720|PANTHER:PTN002710463|RGD:620300|UniProtKB:Q9H221,9606,GO_Central,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:27144356,UniProtKB:Q9H222,9606,UniProt,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:27144356,,9606,UniProt,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:27144356,,9606,UniProt,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9DBM0|ensembl:ENSMUSP00000035246,9606,Ensembl,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P58428|ensembl:ENSRNOP00000058587,9606,Ensembl,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9DBM0|ensembl:ENSMUSP00000035246,9606,Ensembl,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0030299,GO:0030299,intestinal cholesterol absorption,ECO:0000305,IC,PMID:12208868,GO:0120020,9606,BHF-UCL,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000316,IGI,PMID:14504269,UniProtKB:Q9DBM0,9606,BHF-UCL,,P
UniProtKB,Q9H221,ABCG8,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:11099417,,9606,BHF-UCL,,P
UniProtKB,Q9H222,ABCG5,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002710457|RGD:620298|UniProtKB:Q9H222,9606,GO_Central,,P
UniProtKB,Q9H222,ABCG5,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:27144356,,9606,UniProt,,P
